"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.INSTNM","Input.domain","Input.1","Input.2","Input.3","Input.4","Input.5","Input.6","Input.7","Input.8","Input.9","Input.10","Input.11","Answer.anythingelse","Answer.confidence","Answer.deadline","Answer.defaultpolicy","Answer.how applied","Answer.optinpolicy","Answer.universal","Answer.universalpolicy","Approve","Reject"
"35F6NGNVM8J3KQPBR65L7R9JHR47TN","3554GQY3BJXL929H0S6M17OMQC1SLG","Grading policies at U.S. colleges and universities during COVID","Research grading policies at U.S. colleges and universities during the COVID-19 pandemic","college, university, education, grade, grading, policy","$0.75","Wed Jul 29 01:15:05 PDT 2020","4","BatchId:4133302;OriginalHitTemplateId:928390912;","1200","172800","Fri Jul 31 01:15:05 PDT 2020","","","3TUI152ZZBNF38GBBOZJQW3414KQ15","A2H8HVANGF4A58","Submitted","Wed Jul 29 03:45:16 PDT 2020","Wed Jul 29 03:48:01 PDT 2020","Fri Jul 31 03:48:01 PDT 2020","","","","165","0% (0/0)","0% (0/0)","0% (0/0)","University of Alaska Anchorage","uaa.alaska.edu","https://www.uaa.alaska.edu/news/archive/2020/03/coronavirus-update.cshtml","https://www.uaa.alaska.edu/news/archive/2020/05/congratulations-spring-class-2020.cshtml","https://www.uaa.alaska.edu/news/archive/2020/04/uaa-spring-2020-commencement.cshtml","https://www.uaa.alaska.edu/news/archive/2020/03/withdrawal-deadline-grading-options.cshtml","https://www.uaa.alaska.edu/news/archive/2020/04/alternate-course-delivery-summer.cshtml","https://www.uaa.alaska.edu/academics/office-of-academic-affairs/student-success/student-success-covid19.cshtml","https://kpc.uaa.alaska.edu/academics/academic-calendar/2019-2020-academic-calendar.cshtml","https://www.uaa.alaska.edu/news/archive/2020/04/refund-spring-parking-permit-covid-19.cshtml","https://www.uaa.alaska.edu/news/archive/2020/03/uaa-covid-19-updates-campus-events.cshtml","https://www.uaa.alaska.edu/news/archive/2020/03/update-residential-students-covid-19.cshtml","NA","","3","before","pnc","percourse","letter","yes","letter"
"35F6NGNVM8J3KQPBR65L7R9JHR47TN","3554GQY3BJXL929H0S6M17OMQC1SLG","Grading policies at U.S. colleges and universities during COVID","Research grading policies at U.S. colleges and universities during the COVID-19 pandemic","college, university, education, grade, grading, policy","$0.75","Wed Jul 29 01:15:05 PDT 2020","4","BatchId:4133302;OriginalHitTemplateId:928390912;","1200","172800","Fri Jul 31 01:15:05 PDT 2020","","","3WS1NTTKEYCI5U5K1PKP0SGGPA9F01","A1NUW3AISE7RZC","Submitted","Wed Jul 29 04:49:40 PDT 2020","Wed Jul 29 04:50:22 PDT 2020","Fri Jul 31 04:50:22 PDT 2020","","","","42","0% (0/0)","0% (0/0)","0% (0/0)","University of Alaska Anchorage","uaa.alaska.edu","https://www.uaa.alaska.edu/news/archive/2020/03/coronavirus-update.cshtml","https://www.uaa.alaska.edu/news/archive/2020/05/congratulations-spring-class-2020.cshtml","https://www.uaa.alaska.edu/news/archive/2020/04/uaa-spring-2020-commencement.cshtml","https://www.uaa.alaska.edu/news/archive/2020/03/withdrawal-deadline-grading-options.cshtml","https://www.uaa.alaska.edu/news/archive/2020/04/alternate-course-delivery-summer.cshtml","https://www.uaa.alaska.edu/academics/office-of-academic-affairs/student-success/student-success-covid19.cshtml","https://kpc.uaa.alaska.edu/academics/academic-calendar/2019-2020-academic-calendar.cshtml","https://www.uaa.alaska.edu/news/archive/2020/04/refund-spring-parking-permit-covid-19.cshtml","https://www.uaa.alaska.edu/news/archive/2020/03/uaa-covid-19-updates-campus-events.cshtml","https://www.uaa.alaska.edu/news/archive/2020/03/update-residential-students-covid-19.cshtml","NA","No","2","after","pnc","all","pnc","yes","pnc"
"3TRB893CSJAZFL35766E88UURXWG7N","3554GQY3BJXL929H0S6M17OMQC1SLG","Grading policies at U.S. colleges and universities during COVID","Research grading policies at U.S. colleges and universities during the COVID-19 pandemic","college, university, education, grade, grading, policy","$0.75","Wed Jul 29 01:15:05 PDT 2020","4","BatchId:4133302;OriginalHitTemplateId:928390912;","1200","172800","Fri Jul 31 01:15:05 PDT 2020","","","3AZHRG4CU4KNPIPRHUJNZJRJMK303C","A2QUH7ZN2VHOZX","Submitted","Wed Jul 29 04:34:49 PDT 2020","Wed Jul 29 04:42:06 PDT 2020","Fri Jul 31 04:42:06 PDT 2020","","","","437","0% (0/0)","0% (0/0)","0% (0/0)","Biola University","biola.edu","https://www.biola.edu/coronavirus/student-support/faqs","https://www.biola.edu/coronavirus/updates","https://www.biola.edu/coronavirus/preparing-for-fall/prospective-students-and-parents","https://www.biola.edu/coronavirus","https://www.biola.edu/coronavirus/student-support/remote-learning","https://www.biola.edu/coronavirus/preparing-for-fall/educational-quality","https://www.biola.edu/commencement","NA","NA","NA","NA","","3","NA","NA","NA","NA","yes","letter"
"3TRB893CSJAZFL35766E88UURXWG7N","3554GQY3BJXL929H0S6M17OMQC1SLG","Grading policies at U.S. colleges and universities during COVID","Research grading policies at U.S. colleges and universities during the COVID-19 pandemic","college, university, education, grade, grading, policy","$0.75","Wed Jul 29 01:15:05 PDT 2020","4","BatchId:4133302;OriginalHitTemplateId:928390912;","1200","172800","Fri Jul 31 01:15:05 PDT 2020","","","3EKVH9QMEY4S3KU2P6TDVG6AAV8D23","A2H8HVANGF4A58","Submitted","Wed Jul 29 03:17:48 PDT 2020","Wed Jul 29 03:21:26 PDT 2020","Fri Jul 31 03:21:26 PDT 2020","","","","218","0% (0/0)","0% (0/0)","0% (0/0)","Biola University","biola.edu","https://www.biola.edu/coronavirus/student-support/faqs","https://www.biola.edu/coronavirus/updates","https://www.biola.edu/coronavirus/preparing-for-fall/prospective-students-and-parents","https://www.biola.edu/coronavirus","https://www.biola.edu/coronavirus/student-support/remote-learning","https://www.biola.edu/coronavirus/preparing-for-fall/educational-quality","https://www.biola.edu/commencement","NA","NA","NA","NA","","3","after","letter","percourse","pnc","yes","pnc"
"3TRB893CSJAZFL35766E88UURXWG7N","3554GQY3BJXL929H0S6M17OMQC1SLG","Grading policies at U.S. colleges and universities during COVID","Research grading policies at U.S. colleges and universities during the COVID-19 pandemic","college, university, education, grade, grading, policy","$0.75","Wed Jul 29 01:15:05 PDT 2020","4","BatchId:4133302;OriginalHitTemplateId:928390912;","1200","172800","Fri Jul 31 01:15:05 PDT 2020","","","3HPZF4IVNMT8ZDHVIV5XKEPX4AMCYE","A3RZXYMT4ZCAS","Submitted","Wed Jul 29 01:25:41 PDT 2020","Wed Jul 29 01:40:36 PDT 2020","Fri Jul 31 01:40:36 PDT 2020","","","","895","0% (0/0)","0% (0/0)","0% (0/0)","Biola University","biola.edu","https://www.biola.edu/coronavirus/student-support/faqs","https://www.biola.edu/coronavirus/updates","https://www.biola.edu/coronavirus/preparing-for-fall/prospective-students-and-parents","https://www.biola.edu/coronavirus","https://www.biola.edu/coronavirus/student-support/remote-learning","https://www.biola.edu/coronavirus/preparing-for-fall/educational-quality","https://www.biola.edu/commencement","NA","NA","NA","NA","","2","NA","NA","NA","NA","yes","pnc"
"3TRB893CSJAZFL35766E88UURXWG7N","3554GQY3BJXL929H0S6M17OMQC1SLG","Grading policies at U.S. colleges and universities during COVID","Research grading policies at U.S. colleges and universities during the COVID-19 pandemic","college, university, education, grade, grading, policy","$0.75","Wed Jul 29 01:15:05 PDT 2020","4","BatchId:4133302;OriginalHitTemplateId:928390912;","1200","172800","Fri Jul 31 01:15:05 PDT 2020","","","3WQ3B2KGE8GSZ2EMS62TV785F4LB1G","AGFYWCPRQIB6O","Submitted","Wed Jul 29 04:18:11 PDT 2020","Wed Jul 29 04:19:59 PDT 2020","Fri Jul 31 04:19:59 PDT 2020","","","","108","0% (0/0)","0% (0/0)","0% (0/0)","Biola University","biola.edu","https://www.biola.edu/coronavirus/student-support/faqs","https://www.biola.edu/coronavirus/updates","https://www.biola.edu/coronavirus/preparing-for-fall/prospective-students-and-parents","https://www.biola.edu/coronavirus","https://www.biola.edu/coronavirus/student-support/remote-learning","https://www.biola.edu/coronavirus/preparing-for-fall/educational-quality","https://www.biola.edu/commencement","NA","NA","NA","NA","","3","after","letter","percourse","pnc","no","NA"
"3E9VAUV7BWEHKEM38F44PZ3OX1SAY6","3554GQY3BJXL929H0S6M17OMQC1SLG","Grading policies at U.S. colleges and universities during COVID","Research grading policies at U.S. colleges and universities during the COVID-19 pandemic","college, university, education, grade, grading, policy","$0.75","Wed Jul 29 01:15:05 PDT 2020","4","BatchId:4133302;OriginalHitTemplateId:928390912;","1200","172800","Fri Jul 31 01:15:05 PDT 2020","","","3018Q3ZVOIQB9X8BKMHC6N6C1KLRAO","A1UJ2M1AKWMNLC","Submitted","Wed Jul 29 01:17:18 PDT 2020","Wed Jul 29 01:19:04 PDT 2020","Fri Jul 31 01:19:04 PDT 2020","","","","106","0% (0/0)","0% (0/0)","0% (0/0)","California State University-Dominguez Hills","csudh.edu","https://go.microsoft.com/fwlink/?linkid=2112509","https://www.csudh.edu/uac/covid-19-spring-2020-grading/","https://www.csudh.edu/Assets/csudh-sites/academic-affairs/docs/aa-2020-02.pdf","http://www5.csudh.edu/aapm/pdf/aa-2020-02.pdf","https://www.csudh.edu/cbapp/student-services/academic-advising/undergraduate/","https://www.csudh.edu/Assets/csudh-sites/academic-senate/docs/documents/Exec%2020-09%20sense-senate-cr-ncFINAL-1.pdf","https://www.csudh.edu/Assets/csudh-sites/admissions-records/docs/spring-2020-request-for-late-withdrawal-or-no-credit-form-fillable.pdf","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","yes","pf"
"3E9VAUV7BWEHKEM38F44PZ3OX1SAY6","3554GQY3BJXL929H0S6M17OMQC1SLG","Grading policies at U.S. colleges and universities during COVID","Research grading policies at U.S. colleges and universities during the COVID-19 pandemic","college, university, education, grade, grading, policy","$0.75","Wed Jul 29 01:15:05 PDT 2020","4","BatchId:4133302;OriginalHitTemplateId:928390912;","1200","172800","Fri Jul 31 01:15:05 PDT 2020","","","36W0OB37HWEZLB2G09LH9CVFNWWHZK","A39VVWV1GHLMFD","Submitted","Wed Jul 29 01:55:55 PDT 2020","Wed Jul 29 02:01:26 PDT 2020","Fri Jul 31 02:01:26 PDT 2020","","","","331","0% (0/0)","0% (0/0)","0% (0/0)","California State University-Dominguez Hills","csudh.edu","https://go.microsoft.com/fwlink/?linkid=2112509","https://www.csudh.edu/uac/covid-19-spring-2020-grading/","https://www.csudh.edu/Assets/csudh-sites/academic-affairs/docs/aa-2020-02.pdf","http://www5.csudh.edu/aapm/pdf/aa-2020-02.pdf","https://www.csudh.edu/cbapp/student-services/academic-advising/undergraduate/","https://www.csudh.edu/Assets/csudh-sites/academic-senate/docs/documents/Exec%2020-09%20sense-senate-cr-ncFINAL-1.pdf","https://www.csudh.edu/Assets/csudh-sites/admissions-records/docs/spring-2020-request-for-late-withdrawal-or-no-credit-form-fillable.pdf","NA","NA","NA","NA","none","2","after","pnc","all","pnc","yes","pnc"
"3E9VAUV7BWEHKEM38F44PZ3OX1SAY6","3554GQY3BJXL929H0S6M17OMQC1SLG","Grading policies at U.S. colleges and universities during COVID","Research grading policies at U.S. colleges and universities during the COVID-19 pandemic","college, university, education, grade, grading, policy","$0.75","Wed Jul 29 01:15:05 PDT 2020","4","BatchId:4133302;OriginalHitTemplateId:928390912;","1200","172800","Fri Jul 31 01:15:05 PDT 2020","","","39U1BHVTDLRO5RMIFW7XJUTOJVX3TO","A2U7BMG19Q83GE","Submitted","Wed Jul 29 03:31:08 PDT 2020","Wed Jul 29 03:33:08 PDT 2020","Fri Jul 31 03:33:08 PDT 2020","","","","120","0% (0/0)","0% (0/0)","0% (0/0)","California State University-Dominguez Hills","csudh.edu","https://go.microsoft.com/fwlink/?linkid=2112509","https://www.csudh.edu/uac/covid-19-spring-2020-grading/","https://www.csudh.edu/Assets/csudh-sites/academic-affairs/docs/aa-2020-02.pdf","http://www5.csudh.edu/aapm/pdf/aa-2020-02.pdf","https://www.csudh.edu/cbapp/student-services/academic-advising/undergraduate/","https://www.csudh.edu/Assets/csudh-sites/academic-senate/docs/documents/Exec%2020-09%20sense-senate-cr-ncFINAL-1.pdf","https://www.csudh.edu/Assets/csudh-sites/admissions-records/docs/spring-2020-request-for-late-withdrawal-or-no-credit-form-fillable.pdf","NA","NA","NA","NA","","3","after","letter","percourse","pnc","no","NA"
"3E9VAUV7BWEHKEM38F44PZ3OX1SAY6","3554GQY3BJXL929H0S6M17OMQC1SLG","Grading policies at U.S. colleges and universities during COVID","Research grading policies at U.S. colleges and universities during the COVID-19 pandemic","college, university, education, grade, grading, policy","$0.75","Wed Jul 29 01:15:05 PDT 2020","4","BatchId:4133302;OriginalHitTemplateId:928390912;","1200","172800","Fri Jul 31 01:15:05 PDT 2020","","","3L6L49WXW0X72LUWEEUIQJFGHS645I","A2H8HVANGF4A58","Submitted","Wed Jul 29 03:10:05 PDT 2020","Wed Jul 29 03:12:13 PDT 2020","Fri Jul 31 03:12:13 PDT 2020","","","","128","0% (0/0)","0% (0/0)","0% (0/0)","California State University-Dominguez Hills","csudh.edu","https://go.microsoft.com/fwlink/?linkid=2112509","https://www.csudh.edu/uac/covid-19-spring-2020-grading/","https://www.csudh.edu/Assets/csudh-sites/academic-affairs/docs/aa-2020-02.pdf","http://www5.csudh.edu/aapm/pdf/aa-2020-02.pdf","https://www.csudh.edu/cbapp/student-services/academic-advising/undergraduate/","https://www.csudh.edu/Assets/csudh-sites/academic-senate/docs/documents/Exec%2020-09%20sense-senate-cr-ncFINAL-1.pdf","https://www.csudh.edu/Assets/csudh-sites/admissions-records/docs/spring-2020-request-for-late-withdrawal-or-no-credit-form-fillable.pdf","NA","NA","NA","NA","","3","after","letter","percourse","pnc","yes","pnc"
